file_name,motivation
6901491/SD6901491_073.nc,No_nitrate_in_available_params
6901491/SD6901491_074.nc,No_nitrate_in_available_params
6901491/SD6901491_075.nc,No_nitrate_in_available_params
6901491/SD6901491_076.nc,No_nitrate_in_available_params
6901491/SD6901491_077.nc,No_nitrate_in_available_params
6901491/SD6901491_078.nc,No_nitrate_in_available_params
6901491/SD6901491_079.nc,No_nitrate_in_available_params
6901491/SD6901491_080.nc,No_nitrate_in_available_params
6901491/SD6901491_081.nc,No_nitrate_in_available_params
6901491/SD6901491_082.nc,No_nitrate_in_available_params
6901491/SD6901491_083.nc,No_nitrate_in_available_params
6901491/SD6901491_084.nc,No_nitrate_in_available_params
6901491/SD6901491_085.nc,No_nitrate_in_available_params
6901491/SD6901491_086.nc,No_nitrate_in_available_params
6901491/SD6901491_087.nc,No_nitrate_in_available_params
6901491/SD6901491_088.nc,No_nitrate_in_available_params
6901491/SD6901491_089.nc,No_nitrate_in_available_params
6901491/SD6901491_090.nc,No_nitrate_in_available_params
6901491/SD6901491_091.nc,No_nitrate_in_available_params
6901491/SD6901491_092.nc,No_nitrate_in_available_params
6901491/SD6901491_093.nc,No_nitrate_in_available_params
6901491/SD6901491_094.nc,No_nitrate_in_available_params
6901491/SD6901491_095.nc,No_nitrate_in_available_params
6901491/SD6901491_096.nc,No_nitrate_in_available_params
6901491/SD6901491_097.nc,No_nitrate_in_available_params
6901491/SD6901491_098.nc,No_nitrate_in_available_params
6901491/SD6901491_099.nc,No_nitrate_in_available_params
6901491/SD6901491_100.nc,No_nitrate_in_available_params
6901491/SD6901491_101.nc,No_nitrate_in_available_params
6901491/SD6901491_102.nc,No_nitrate_in_available_params
6901491/SD6901491_103.nc,No_nitrate_in_available_params
6901491/SD6901491_104.nc,No_nitrate_in_available_params
6901491/SD6901491_105.nc,No_nitrate_in_available_params
6901491/SD6901491_106.nc,No_nitrate_in_available_params
6901491/SD6901491_107.nc,No_nitrate_in_available_params
6901491/SD6901491_108.nc,No_nitrate_in_available_params
6901491/SD6901491_109.nc,No_nitrate_in_available_params
6901491/SD6901491_110.nc,No_nitrate_in_available_params
6901491/SD6901491_111.nc,No_nitrate_in_available_params
6901491/SD6901491_112.nc,No_nitrate_in_available_params
6901491/SD6901491_113.nc,No_nitrate_in_available_params
6901491/SD6901491_114.nc,No_nitrate_in_available_params
6901491/SD6901491_115.nc,No_nitrate_in_available_params
6901491/SD6901491_116.nc,No_nitrate_in_available_params
6901491/SD6901491_117.nc,No_nitrate_in_available_params
6901491/SD6901491_118.nc,No_nitrate_in_available_params
6901491/SD6901491_119.nc,No_nitrate_in_available_params
6901491/SD6901491_120.nc,No_nitrate_in_available_params
6901491/SD6901491_121.nc,No_nitrate_in_available_params
6901491/SD6901491_122.nc,No_nitrate_in_available_params
6901491/SD6901491_123.nc,No_nitrate_in_available_params
6901491/SD6901491_124.nc,No_nitrate_in_available_params
6901491/SD6901491_125.nc,No_nitrate_in_available_params
6901491/SD6901491_126.nc,No_nitrate_in_available_params
6901491/SD6901491_127.nc,No_nitrate_in_available_params
6901491/SD6901491_128.nc,No_nitrate_in_available_params
6901491/SD6901491_129.nc,No_nitrate_in_available_params
6901491/SD6901491_130.nc,No_nitrate_in_available_params
6901491/SD6901491_131.nc,No_nitrate_in_available_params
6901491/SD6901491_132.nc,No_nitrate_in_available_params
6901491/SD6901491_133.nc,No_nitrate_in_available_params
6901491/SD6901491_134.nc,No_nitrate_in_available_params
6901491/SD6901491_135.nc,No_nitrate_in_available_params
6901491/SD6901491_136.nc,No_nitrate_in_available_params
6901491/SD6901491_137.nc,No_nitrate_in_available_params
6901491/SD6901491_138.nc,No_nitrate_in_available_params
6901491/SD6901491_139.nc,No_nitrate_in_available_params
6901491/SD6901491_140.nc,No_nitrate_in_available_params
6901491/SD6901491_141.nc,No_nitrate_in_available_params
6901491/SD6901491_142.nc,No_nitrate_in_available_params
6901491/SD6901491_143.nc,No_nitrate_in_available_params
6901491/SD6901491_144.nc,No_nitrate_in_available_params
6901491/SD6901491_145.nc,No_nitrate_in_available_params
6901491/SD6901491_146.nc,No_nitrate_in_available_params
6901491/SD6901491_147.nc,No_nitrate_in_available_params
6901491/SD6901491_148.nc,No_nitrate_in_available_params
6901491/SD6901491_149.nc,No_nitrate_in_available_params
6901491/SD6901491_150.nc,No_nitrate_in_available_params
6901491/SD6901491_151.nc,No_nitrate_in_available_params
6901491/SD6901491_152.nc,No_nitrate_in_available_params
6901491/SD6901491_153.nc,No_nitrate_in_available_params
6901491/SD6901491_154.nc,No_nitrate_in_available_params
6901491/SD6901491_155.nc,No_nitrate_in_available_params
6901491/SD6901491_156.nc,No_nitrate_in_available_params
6901491/SD6901491_157.nc,No_nitrate_in_available_params
6901491/SD6901491_158.nc,No_nitrate_in_available_params
6901491/SD6901491_159.nc,No_nitrate_in_available_params
6901491/SD6901491_160.nc,No_nitrate_in_available_params
6901491/SD6901491_161.nc,No_nitrate_in_available_params
6901491/SD6901491_162.nc,No_nitrate_in_available_params
6901491/SD6901491_163.nc,No_nitrate_in_available_params
6901491/SD6901491_164.nc,No_nitrate_in_available_params
6901491/SD6901491_165.nc,No_nitrate_in_available_params
6901491/SD6901491_166.nc,No_nitrate_in_available_params
6901491/SD6901491_167.nc,No_nitrate_in_available_params
6901491/SD6901491_168.nc,No_nitrate_in_available_params
6901491/SD6901491_169.nc,No_nitrate_in_available_params
6901491/SD6901491_170.nc,No_nitrate_in_available_params
6901491/SD6901491_171.nc,No_nitrate_in_available_params
6901491/SD6901491_172.nc,No_nitrate_in_available_params
6901491/SD6901491_173.nc,No_nitrate_in_available_params
6901491/SD6901491_174.nc,No_nitrate_in_available_params
6901491/SD6901491_175.nc,No_nitrate_in_available_params
6901491/SD6901491_176.nc,No_nitrate_in_available_params
6901491/SD6901491_177.nc,No_nitrate_in_available_params
6901491/SD6901491_178.nc,No_nitrate_in_available_params
6901491/SD6901491_179.nc,No_nitrate_in_available_params
5905132/SD5905132_111.nc,var_is_empty
7900586/SR7900586_002.nc,No_nitrate_in_available_params
7900586/SR7900586_003.nc,No_nitrate_in_available_params
7900586/SR7900586_004.nc,No_nitrate_in_available_params
7900586/SR7900586_005.nc,No_nitrate_in_available_params
7900586/SR7900586_006.nc,No_nitrate_in_available_params
7900586/SR7900586_007.nc,No_nitrate_in_available_params
7900586/SR7900586_008.nc,No_nitrate_in_available_params
7900586/SR7900586_009.nc,No_nitrate_in_available_params
7900586/SR7900586_010.nc,No_nitrate_in_available_params
7900586/SR7900586_011.nc,No_nitrate_in_available_params
7900586/SR7900586_012.nc,No_nitrate_in_available_params
7900586/SR7900586_013.nc,No_nitrate_in_available_params
7900586/SR7900586_014.nc,No_nitrate_in_available_params
7900586/SR7900586_015.nc,No_nitrate_in_available_params
7900586/SR7900586_016.nc,No_nitrate_in_available_params
7900586/SR7900586_017.nc,No_nitrate_in_available_params
7900586/SR7900586_018.nc,No_nitrate_in_available_params
7900586/SR7900586_019.nc,No_nitrate_in_available_params
7900586/SR7900586_020.nc,No_nitrate_in_available_params
7900586/SR7900586_021.nc,No_nitrate_in_available_params
7900586/SR7900586_022.nc,No_nitrate_in_available_params
7900586/SR7900586_023.nc,No_nitrate_in_available_params
7900586/SR7900586_024.nc,No_nitrate_in_available_params
7900586/SR7900586_025.nc,No_nitrate_in_available_params
7900586/SR7900586_026.nc,No_nitrate_in_available_params
7900586/SR7900586_027.nc,No_nitrate_in_available_params
7900586/SR7900586_028.nc,No_nitrate_in_available_params
7900586/SR7900586_029.nc,No_nitrate_in_available_params
7900586/SR7900586_030.nc,No_nitrate_in_available_params
7900586/SR7900586_031.nc,No_nitrate_in_available_params
7900586/SR7900586_032.nc,No_nitrate_in_available_params
7900586/SR7900586_033.nc,No_nitrate_in_available_params
7900586/SR7900586_034.nc,No_nitrate_in_available_params
7900586/SR7900586_035.nc,No_nitrate_in_available_params
7900586/SR7900586_036.nc,No_nitrate_in_available_params
7900586/SR7900586_037.nc,No_nitrate_in_available_params
7900586/SR7900586_038.nc,No_nitrate_in_available_params
7900586/SR7900586_039.nc,No_nitrate_in_available_params
7900586/SR7900586_040.nc,No_nitrate_in_available_params
7900586/SR7900586_041.nc,No_nitrate_in_available_params
7900586/SR7900586_042.nc,No_nitrate_in_available_params
7900586/SR7900586_043.nc,No_nitrate_in_available_params
7900586/SR7900586_044.nc,No_nitrate_in_available_params
7900586/SR7900586_045.nc,No_nitrate_in_available_params
7900586/SR7900586_046.nc,No_nitrate_in_available_params
7900586/SR7900586_047.nc,No_nitrate_in_available_params
7900586/SR7900586_048.nc,No_nitrate_in_available_params
7900586/SR7900586_049.nc,No_nitrate_in_available_params
7900586/SR7900586_050.nc,No_nitrate_in_available_params
7900586/SR7900586_051.nc,No_nitrate_in_available_params
7900586/SR7900586_052.nc,No_nitrate_in_available_params
7900586/SR7900586_053.nc,No_nitrate_in_available_params
7900586/SR7900586_054.nc,No_nitrate_in_available_params
7900586/SR7900586_055.nc,No_nitrate_in_available_params
7900586/SR7900586_056.nc,No_nitrate_in_available_params
7900586/SR7900586_057.nc,No_nitrate_in_available_params
7900586/SR7900586_058.nc,No_nitrate_in_available_params
7900586/SR7900586_059.nc,No_nitrate_in_available_params
7900586/SR7900586_060.nc,No_nitrate_in_available_params
7900586/SR7900586_061.nc,No_nitrate_in_available_params
7900586/SR7900586_062.nc,No_nitrate_in_available_params
7900586/SR7900586_063.nc,No_nitrate_in_available_params
7900586/SR7900586_064.nc,No_nitrate_in_available_params
7900586/SR7900586_066.nc,No_nitrate_in_available_params
7900586/SR7900586_067.nc,No_nitrate_in_available_params
7900586/SR7900586_068.nc,No_nitrate_in_available_params
7900586/SR7900586_069.nc,No_nitrate_in_available_params
7900586/SR7900586_070.nc,No_nitrate_in_available_params
7900586/SR7900586_071.nc,No_nitrate_in_available_params
7900586/SR7900586_072.nc,No_nitrate_in_available_params
7900586/SR7900586_073.nc,No_nitrate_in_available_params
7900586/SR7900586_075.nc,No_nitrate_in_available_params
7900586/SR7900586_076.nc,No_nitrate_in_available_params
7900586/SR7900586_077.nc,No_nitrate_in_available_params
7900586/SR7900586_078.nc,No_nitrate_in_available_params
7900586/SR7900586_079.nc,No_nitrate_in_available_params
7900586/SR7900586_080.nc,No_nitrate_in_available_params
7900586/SR7900586_081.nc,No_nitrate_in_available_params
7900586/SR7900586_082.nc,No_nitrate_in_available_params
7900586/SR7900586_083.nc,No_nitrate_in_available_params
7900586/SR7900586_084.nc,No_nitrate_in_available_params
7900586/SR7900586_086.nc,No_nitrate_in_available_params
7900586/SR7900586_087.nc,No_nitrate_in_available_params
7900586/SR7900586_088.nc,No_nitrate_in_available_params
7900586/SR7900586_089.nc,No_nitrate_in_available_params
7900586/SR7900586_091.nc,No_nitrate_in_available_params
7900586/SR7900586_092.nc,No_nitrate_in_available_params
7900586/SR7900586_093.nc,No_nitrate_in_available_params
7900586/SR7900586_094.nc,No_nitrate_in_available_params
7900586/SR7900586_095.nc,No_nitrate_in_available_params
7900586/SR7900586_096.nc,No_nitrate_in_available_params
7900586/SR7900586_097.nc,No_nitrate_in_available_params
7900586/SR7900586_099.nc,No_nitrate_in_available_params
7900586/SR7900586_100.nc,No_nitrate_in_available_params
7900586/SR7900586_101.nc,No_nitrate_in_available_params
7900586/SR7900586_102.nc,No_nitrate_in_available_params
7900586/SR7900586_104.nc,No_nitrate_in_available_params
7900586/SR7900586_105.nc,No_nitrate_in_available_params
7900586/SR7900586_107.nc,No_nitrate_in_available_params
7900586/SR7900586_110.nc,No_nitrate_in_available_params
7900586/SR7900586_114.nc,No_nitrate_in_available_params
7900586/SR7900586_117.nc,No_nitrate_in_available_params
7900586/SR7900586_118.nc,No_nitrate_in_available_params
7900586/SR7900586_124.nc,No_nitrate_in_available_params
7900586/SR7900586_126.nc,No_nitrate_in_available_params
7900586/SR7900586_127.nc,No_nitrate_in_available_params
7900586/SR7900586_128.nc,No_nitrate_in_available_params
7900586/SR7900586_129.nc,No_nitrate_in_available_params
7900586/SR7900586_130.nc,No_nitrate_in_available_params
7900586/SR7900586_132.nc,No_nitrate_in_available_params
7900586/SR7900586_133.nc,No_nitrate_in_available_params
7900586/SR7900586_134.nc,No_nitrate_in_available_params
7900586/SR7900586_135.nc,No_nitrate_in_available_params
7900586/SR7900586_136.nc,No_nitrate_in_available_params
7900586/SR7900586_137.nc,No_nitrate_in_available_params
7900586/SR7900586_138.nc,No_nitrate_in_available_params
7900586/SR7900586_139.nc,No_nitrate_in_available_params
7900586/SR7900586_141.nc,No_nitrate_in_available_params
7900586/SR7900586_142.nc,No_nitrate_in_available_params
7900586/SR7900586_143.nc,No_nitrate_in_available_params
7900586/SR7900586_144.nc,No_nitrate_in_available_params
7900586/SR7900586_146.nc,No_nitrate_in_available_params
7900586/SR7900586_147.nc,No_nitrate_in_available_params
7900586/SR7900586_148.nc,No_nitrate_in_available_params
7900586/SR7900586_150.nc,No_nitrate_in_available_params
7900586/SR7900586_151.nc,No_nitrate_in_available_params
7900586/SR7900586_152.nc,No_nitrate_in_available_params
7900586/SR7900586_156.nc,No_nitrate_in_available_params
6902028/SR6902028_003.nc,No_nitrate_in_available_params
6902028/SR6902028_007.nc,No_nitrate_in_available_params
6902028/SR6902028_010.nc,No_nitrate_in_available_params
6902028/SR6902028_011.nc,No_nitrate_in_available_params
6902028/SR6902028_012.nc,No_nitrate_in_available_params
6902028/SR6902028_013.nc,No_nitrate_in_available_params
2902296/SD2902296_001.nc,No_nitrate_in_available_params
2902296/SD2902296_002.nc,No_nitrate_in_available_params
2902296/SD2902296_003.nc,No_nitrate_in_available_params
2902296/SD2902296_004.nc,No_nitrate_in_available_params
2902296/SD2902296_005.nc,No_nitrate_in_available_params
2902296/SD2902296_006.nc,No_nitrate_in_available_params
2902296/SD2902296_007.nc,No_nitrate_in_available_params
2902296/SD2902296_008.nc,No_nitrate_in_available_params
2902296/SD2902296_009.nc,No_nitrate_in_available_params
2902296/SD2902296_010.nc,No_nitrate_in_available_params
2902296/SD2902296_011.nc,No_nitrate_in_available_params
2902296/SD2902296_012.nc,No_nitrate_in_available_params
2902296/SD2902296_013.nc,No_nitrate_in_available_params
2902296/SD2902296_014.nc,No_nitrate_in_available_params
2902296/SD2902296_015.nc,No_nitrate_in_available_params
2902296/SD2902296_016.nc,No_nitrate_in_available_params
2902296/SD2902296_018.nc,No_nitrate_in_available_params
2902296/SD2902296_019.nc,No_nitrate_in_available_params
2902296/SD2902296_020.nc,No_nitrate_in_available_params
2902296/SD2902296_021.nc,No_nitrate_in_available_params
2902296/SD2902296_022.nc,No_nitrate_in_available_params
2902296/SD2902296_024.nc,No_nitrate_in_available_params
2902296/SD2902296_025.nc,No_nitrate_in_available_params
2902296/SD2902296_026.nc,No_nitrate_in_available_params
2902296/SD2902296_027.nc,No_nitrate_in_available_params
2902296/SD2902296_028.nc,No_nitrate_in_available_params
2902296/SD2902296_029.nc,No_nitrate_in_available_params
2902296/SD2902296_030.nc,No_nitrate_in_available_params
2902296/SD2902296_031.nc,No_nitrate_in_available_params
2902296/SD2902296_033.nc,No_nitrate_in_available_params
2902296/SD2902296_034.nc,No_nitrate_in_available_params
2902296/SD2902296_035.nc,No_nitrate_in_available_params
2902296/SD2902296_036.nc,No_nitrate_in_available_params
2902296/SD2902296_037.nc,No_nitrate_in_available_params
2902296/SD2902296_038.nc,No_nitrate_in_available_params
2902296/SD2902296_042.nc,No_nitrate_in_available_params
2902296/SD2902296_044.nc,No_nitrate_in_available_params
2902296/SD2902296_045.nc,No_nitrate_in_available_params
2902296/SD2902296_046.nc,No_nitrate_in_available_params
2902296/SD2902296_047.nc,No_nitrate_in_available_params
2902296/SD2902296_048.nc,No_nitrate_in_available_params
2902296/SD2902296_050.nc,No_nitrate_in_available_params
2902296/SD2902296_051.nc,No_nitrate_in_available_params
2902296/SD2902296_052.nc,No_nitrate_in_available_params
2902296/SD2902296_053.nc,No_nitrate_in_available_params
2902296/SD2902296_054.nc,No_nitrate_in_available_params
2902296/SD2902296_055.nc,No_nitrate_in_available_params
2902296/SD2902296_057.nc,No_nitrate_in_available_params
2902296/SD2902296_058.nc,No_nitrate_in_available_params
2902296/SD2902296_059.nc,No_nitrate_in_available_params
2902296/SD2902296_061.nc,No_nitrate_in_available_params
2902296/SD2902296_062.nc,No_nitrate_in_available_params
2902296/SD2902296_063.nc,No_nitrate_in_available_params
2902296/SD2902296_064.nc,No_nitrate_in_available_params
2902296/SD2902296_065.nc,No_nitrate_in_available_params
2902296/SD2902296_066.nc,No_nitrate_in_available_params
2902296/SD2902296_067.nc,No_nitrate_in_available_params
2902296/SD2902296_068.nc,No_nitrate_in_available_params
2902296/SD2902296_069.nc,No_nitrate_in_available_params
2902296/SD2902296_070.nc,No_nitrate_in_available_params
2902296/SD2902296_071.nc,No_nitrate_in_available_params
2902296/SD2902296_072.nc,No_nitrate_in_available_params
2902296/SD2902296_073.nc,No_nitrate_in_available_params
2902296/SD2902296_078.nc,No_nitrate_in_available_params
2902296/SD2902296_079.nc,No_nitrate_in_available_params
2902296/SD2902296_080.nc,No_nitrate_in_available_params
2902296/SD2902296_081.nc,No_nitrate_in_available_params
2902296/SD2902296_082.nc,No_nitrate_in_available_params
2902296/SD2902296_083.nc,No_nitrate_in_available_params
2902296/SD2902296_085.nc,No_nitrate_in_available_params
2902296/SD2902296_086.nc,No_nitrate_in_available_params
2902296/SD2902296_087.nc,No_nitrate_in_available_params
2902296/SD2902296_088.nc,No_nitrate_in_available_params
2902296/SD2902296_089.nc,No_nitrate_in_available_params
2902296/SD2902296_090.nc,No_nitrate_in_available_params
2902296/SD2902296_091.nc,No_nitrate_in_available_params
2902296/SD2902296_092.nc,No_nitrate_in_available_params
2902296/SD2902296_093.nc,No_nitrate_in_available_params
2902296/SD2902296_094.nc,No_nitrate_in_available_params
2902296/SD2902296_095.nc,No_nitrate_in_available_params
2902296/SD2902296_098.nc,No_nitrate_in_available_params
2902296/SD2902296_099.nc,No_nitrate_in_available_params
2902296/SD2902296_100.nc,No_nitrate_in_available_params
2902296/SD2902296_101.nc,No_nitrate_in_available_params
2902296/SD2902296_103.nc,No_nitrate_in_available_params
2902296/SD2902296_104.nc,No_nitrate_in_available_params
2902296/SD2902296_105.nc,No_nitrate_in_available_params
2902296/SD2902296_106.nc,No_nitrate_in_available_params
2902296/SD2902296_108.nc,No_nitrate_in_available_params
2902296/SD2902296_109.nc,No_nitrate_in_available_params
2902296/SD2902296_110.nc,No_nitrate_in_available_params
2902296/SD2902296_111.nc,No_nitrate_in_available_params
2902296/SD2902296_112.nc,No_nitrate_in_available_params
2902296/SD2902296_113.nc,No_nitrate_in_available_params
2902296/SD2902296_114.nc,No_nitrate_in_available_params
2902296/SD2902296_115.nc,No_nitrate_in_available_params
2902296/SD2902296_116.nc,No_nitrate_in_available_params
2902296/SD2902296_117.nc,No_nitrate_in_available_params
2902296/SD2902296_118.nc,No_nitrate_in_available_params
2902296/SD2902296_119.nc,No_nitrate_in_available_params
2902296/SD2902296_120.nc,No_nitrate_in_available_params
2902296/SD2902296_121.nc,No_nitrate_in_available_params
2902296/SD2902296_123.nc,No_nitrate_in_available_params
2902296/SD2902296_124.nc,No_nitrate_in_available_params
2902296/SD2902296_125.nc,No_nitrate_in_available_params
2902296/SR2902296_126.nc,No_nitrate_in_available_params
2902296/SR2902296_127.nc,No_nitrate_in_available_params
2902296/SR2902296_129.nc,No_nitrate_in_available_params
2902296/SR2902296_130.nc,No_nitrate_in_available_params
2902296/SR2902296_131.nc,No_nitrate_in_available_params
2902296/SR2902296_132.nc,No_nitrate_in_available_params
2902296/SR2902296_138.nc,No_nitrate_in_available_params
2902296/SR2902296_139.nc,No_nitrate_in_available_params
2902296/SR2902296_140.nc,No_nitrate_in_available_params
2902296/SR2902296_141.nc,No_nitrate_in_available_params
2902296/SR2902296_142.nc,No_nitrate_in_available_params
2902277/SD2902277_001.nc,No_nitrate_in_available_params
2902277/SD2902277_002.nc,No_nitrate_in_available_params
2902277/SD2902277_003.nc,No_nitrate_in_available_params
2902277/SD2902277_004.nc,No_nitrate_in_available_params
2902277/SD2902277_005.nc,No_nitrate_in_available_params
2902277/SD2902277_006.nc,No_nitrate_in_available_params
